MonthYear,Percent
199707,0.004
199708,0.002
199709,0.005
199710,0.0
199711,0.001
199712,0.005
199801,0.0
199802,0.002
199803,0.0
199804,0.001
199805,0.0
199806,0.0
199807,0.002
199808,0.021
199809,0.005
199810,0.004
199811,0.004
199812,0.001
199901,0.001
199902,0.001
199903,0.002
199904,0.002
199905,0.001
199907,0.001
199908,0.005
199909,0.004
199910,0.001
199911,0.0
199912,0.001
200001,0.001
200002,0.004
200003,0.002
200004,0.0
200005,0.001
200006,0.001
200007,0.0
200009,0.0
200010,0.0
200011,0.0
200012,0.003
200101,0.002
200102,0.0
200103,0.002
200104,0.0
200105,0.001
200106,0.006
200107,0.002
200108,0.0
200109,0.0
200111,0.001
200112,0.004
200201,0.001
200202,0.0
200203,0.003
200204,0.002
200205,0.002
200206,0.001
200207,0.002
200208,0.0
200209,0.0
200210,0.003
200211,0.002
200212,0.001
200301,0.0
200302,0.0
200303,0.003
200304,0.0
200305,0.001
200306,0.004
200307,0.0
200308,0.0
200309,0.005
200310,0.0
200311,0.001
200312,0.001
200401,0.0
200402,0.002
200403,0.004
200404,0.001
200405,0.001
200406,0.022000000000000002
200407,0.001
200408,0.001
200409,0.0
200410,0.001
200411,0.0
200412,0.001
200501,0.003
200502,0.001
200503,0.002
200504,0.0
200505,0.002
200506,0.003
200507,0.006
200508,0.001
200509,0.001
200510,0.001
200511,0.002
200512,0.001
200601,0.001
200602,0.001
200603,0.003
200604,0.005
200605,0.003
200606,0.004
200607,0.018000000000000002
200608,0.004
200609,0.002
200610,0.006
200611,0.005
200612,0.001
200702,0.0
200703,0.001
200704,0.001
200705,0.0
200706,0.001
200707,0.0
200708,0.001
200709,0.0
200710,0.0
200711,0.0
200712,0.0
200801,0.0
200802,0.0
200803,0.0
200804,0.0
200805,0.0
200806,0.0
200807,0.0
200808,0.0
200809,0.002
200810,0.004
200811,0.003
200812,0.001
200901,0.0
200902,0.0
200903,0.0
200904,0.0
200905,0.0
200906,0.0
200907,0.0
200908,0.0
200910,0.0
200911,0.0
200912,0.0
201001,0.0
201002,0.0
201003,0.0
201004,0.0
201005,0.0
201007,0.0
201008,0.0
201009,0.0
201010,0.0
201011,0.0
201012,0.0
201101,0.0
201102,0.0
201103,0.0
201104,0.0
201105,0.0
201106,0.0
201107,0.0
201108,0.0
201109,0.0
201110,0.0
201111,0.004
201112,0.01
201201,0.001
201202,0.0
201203,0.0
201204,0.0
201205,0.0
201206,0.0
201207,0.0
201208,0.0
201209,0.0
201210,0.0
201211,0.001
201212,0.0
201302,0.0
201303,0.0
201304,0.0
201306,0.0
201307,0.0
201308,0.0
201309,0.0
201310,0.0
201311,0.0
201312,0.0
201401,0.0
201402,0.0
201403,0.0
201404,0.0
201405,0.0
201406,0.0
201407,0.0
201408,0.0
201409,0.0
201410,0.0
201411,0.0
201412,0.0
199704,0.026000000000000002
199705,0.044000000000000004
199706,0.048
199707,0.037000000000000005
199708,0.026000000000000002
199709,0.039
199710,0.037000000000000005
199711,0.022000000000000002
199712,0.043
199801,0.034
199802,0.044000000000000004
199803,0.043
199804,0.057
199805,0.036000000000000004
199806,0.054000000000000006
199807,0.04
199808,0.033
199809,0.032
199810,0.026000000000000002
199811,0.04
199812,0.053
199901,0.064
199902,0.024
199903,0.044000000000000004
199904,0.045
199905,0.19899999999999998
199906,0.044000000000000004
199907,0.06
199908,0.036000000000000004
199909,0.02
199910,0.049
199911,0.033
199912,0.035
200001,0.035
200002,0.044000000000000004
200003,0.034
200004,0.039
200005,0.042
200006,0.039
200007,0.038
200008,0.02
200009,0.017
200010,0.024
200011,0.019
200012,0.023
200101,0.042
200102,0.022000000000000002
200103,0.022000000000000002
200104,0.044000000000000004
200105,0.04
200106,0.022000000000000002
200107,0.019
200108,0.040999999999999995
200109,0.006
200110,0.016
200111,0.021
200112,0.009000000000000001
200201,0.021
200202,0.032
200203,0.071
200204,0.037000000000000005
200205,0.022000000000000002
200206,0.035
200207,0.02
200208,0.026000000000000002
200209,0.013999999999999999
200210,0.012
200211,0.027000000000000003
200212,0.013999999999999999
200301,0.021
200302,0.013000000000000001
200303,0.037000000000000005
200304,0.01
200305,0.016
200306,0.027000000000000003
200307,0.026000000000000002
200308,0.013000000000000001
200309,0.02
200310,0.026000000000000002
200311,0.025
200312,0.016
200401,0.021
200402,0.012
200403,0.037000000000000005
200404,0.027999999999999997
200405,0.016
200406,0.021
200407,0.027000000000000003
200408,0.013999999999999999
200409,0.009000000000000001
200410,0.013999999999999999
200411,0.015
200412,0.018000000000000002
200501,0.021
200502,0.009000000000000001
200503,0.033
200504,0.109
200505,0.02
200506,0.018000000000000002
200507,0.017
200508,0.024
200509,0.026000000000000002
200510,0.018000000000000002
200511,0.017
200512,0.036000000000000004
200601,0.03
200602,0.034
200603,0.031
200604,0.031
200605,0.013000000000000001
200606,0.017
200607,0.02
200608,0.022000000000000002
200609,0.017
200610,0.013999999999999999
200611,0.024
200612,0.013999999999999999
200701,0.016
200702,0.016
200703,0.02
200704,0.019
200705,0.018000000000000002
200706,0.021
200707,0.017
200708,0.019
200709,0.026000000000000002
200710,0.031
200711,0.018000000000000002
200712,0.023
200801,0.018000000000000002
200802,0.015
200803,0.207
200804,0.149
200805,0.061
200806,0.046
200807,0.03
200808,0.047
200809,0.015
200810,0.028999999999999998
200811,0.040999999999999995
200812,0.027000000000000003
200901,0.013000000000000001
200902,0.042
200903,0.062
200904,0.027000000000000003
200905,0.024
200906,0.035
200907,0.125
200908,0.027000000000000003
200909,0.039
200910,0.027000000000000003
200911,0.026000000000000002
200912,0.028999999999999998
201001,0.023
201002,0.021
201003,0.028999999999999998
201004,0.02
201005,0.02
201006,0.039
201007,0.018000000000000002
201008,0.017
201009,0.024
201010,0.038
201011,0.022000000000000002
201012,0.022000000000000002
201101,0.013000000000000001
201102,0.023
201103,0.024
201104,0.02
201105,0.019
201106,0.028999999999999998
201107,0.02
201108,0.031
201109,0.018000000000000002
201110,0.039
201111,0.03
201112,0.04
201201,0.035
201202,0.048
201203,0.05
201204,0.023
201205,0.027999999999999997
201206,0.022000000000000002
201207,0.038
201208,0.032
201209,0.055999999999999994
201210,0.039
201211,0.040999999999999995
201212,0.027000000000000003
201301,0.024
201302,0.026000000000000002
201303,0.02
201304,0.017
201305,0.028999999999999998
201306,0.025
201307,0.02
201308,0.015
201309,0.01
201310,0.019
201311,0.017
201312,0.018000000000000002
201401,0.017
201402,0.017
201403,0.035
201404,0.031
201405,0.055999999999999994
201406,0.036000000000000004
201407,0.018000000000000002
201408,0.017
201409,0.038
201410,0.038
201411,0.02
201412,0.035
199704,0.0
199705,0.001
199706,0.0
199707,0.0
199708,0.001
199709,0.003
199711,0.001
199712,0.001
199801,0.0
199802,0.0
199803,0.006999999999999999
199804,0.003
199805,0.0
199807,0.0
199808,0.0
199809,0.002
199810,0.018000000000000002
199811,0.01
199812,0.009000000000000001
199901,0.004
199902,0.0
199903,0.006999999999999999
199904,0.001
199905,0.005
199906,0.0
199907,0.001
199908,0.002
199909,0.005
199910,0.003
199911,0.002
199912,0.0
200001,0.002
200002,0.0
200003,0.003
200004,0.002
200005,0.001
200006,0.0
200007,0.001
200008,0.002
200009,0.002
200010,0.0
200011,0.001
200012,0.002
200101,0.003
200102,0.0
200103,0.002
200104,0.003
200105,0.003
200106,0.0
200107,0.001
200111,0.001
200112,0.001
200202,0.001
200204,0.001
200205,0.0
200206,0.001
200207,0.001
200208,0.001
200209,0.003
200211,0.001
200212,0.0
200301,0.001
200302,0.001
200303,0.004
200304,0.001
200305,0.001
200306,0.0
200307,0.0
200308,0.002
200309,0.001
200310,0.006999999999999999
200311,0.003
200312,0.001
200401,0.001
200402,0.002
200403,0.002
200404,0.0
200405,0.001
200406,0.001
200407,0.0
200408,0.0
200409,0.0
200410,0.001
200411,0.011000000000000001
200412,0.001
200501,0.001
200502,0.0
200503,0.003
200504,0.001
200505,0.0
200506,0.001
200507,0.002
200509,0.0
200511,0.005
200601,0.0
200602,0.002
200603,0.0
200604,0.0
200605,0.002
200606,0.005
200607,0.0
200608,0.004
200609,0.002
200610,0.002
200611,0.001
200612,0.005
200701,0.0
200702,0.0
200703,0.003
200704,0.001
200705,0.001
200706,0.001
200707,0.002
200708,0.003
200709,0.002
200710,0.0
200711,0.001
200712,0.0
200801,0.003
200802,0.0
200803,0.003
200804,0.002
200805,0.002
200806,0.005
200807,0.0
200808,0.0
200809,0.001
200810,0.0
200811,0.0
200812,0.0
200901,0.0
200902,0.0
200903,0.001
200904,0.0
200905,0.0
200906,0.0
200907,0.0
200908,0.001
200909,0.001
200910,0.001
200911,0.001
200912,0.0
201001,0.0
201002,0.002
201003,0.02
201004,0.002
201005,0.001
201006,0.0
201007,0.002
201008,0.002
201009,0.003
201010,0.002
201011,0.003
201012,0.001
201101,0.002
201102,0.0
201103,0.001
201104,0.0
201105,0.003
201106,0.003
201107,0.006
201108,0.013999999999999999
201109,0.005
201110,0.005
201111,0.004
201112,0.001
201201,0.002
201202,0.001
201203,0.003
201204,0.001
201205,0.003
201206,0.004
201207,0.001
201208,0.004
201209,0.001
201210,0.001
201211,0.001
201212,0.001
201301,0.0
201302,0.0
201303,0.001
201304,0.002
201305,0.001
201306,0.004
201307,0.002
201308,0.002
201309,0.002
201310,0.001
201311,0.001
201312,0.001
201401,0.002
201402,0.0
201403,0.002
201404,0.001
201405,0.002
201406,0.002
201407,0.001
201408,0.001
201409,0.001
201410,0.001
201411,0.0
201412,0.001
200009,0.0
200312,0.0
200409,0.0
200605,0.0
200708,0.0
200709,0.0
200710,0.0
200711,0.0
200712,0.0
200803,0.0
200805,0.0
200807,0.0
200808,0.0
200809,0.0
200810,0.0
200812,0.0
200901,0.0
200902,0.0
200904,0.0
200905,0.0
200906,0.0
200907,0.0
200908,0.0
200909,0.0
200910,0.0
200911,0.0
200912,0.0
201001,0.0
201002,0.0
201005,0.0
201008,0.0
201011,0.0
201012,0.0
201101,0.0
201103,0.0
201104,0.0
201105,0.0
201106,0.0
201107,0.0
201108,0.0
201109,0.0
201110,0.0
201111,0.0
201202,0.0
201203,0.0
201204,0.0
201205,0.0
201206,0.0
201207,0.0
201208,0.0
201209,0.0
201211,0.0
201212,0.0
201302,0.0
201303,0.0
201307,0.0
201309,0.0
201310,0.0
201402,0.0
201403,0.0
201405,0.0
201406,0.0
201407,0.0
201408,0.0
201409,0.0
201410,0.0
201411,0.0
199704,0.0
199705,0.001
199706,0.0
199708,0.0
199709,0.0
199710,0.003
199711,0.0
199712,0.0
199802,0.0
199804,0.0
199807,0.0
199808,0.0
199812,0.0
199902,0.0
199903,0.0
199904,0.0
199908,0.0
199910,0.0
199912,0.0
200001,0.0
200003,0.001
200005,0.0
200007,0.0
200011,0.001
200101,0.001
200103,0.0
200104,0.004
200105,0.0
200107,0.0
200109,0.0
200110,0.002
200111,0.001
200112,0.0
200202,0.0
200203,0.0
200204,0.0
200206,0.0
200207,0.0
200210,0.001
200211,0.0
200212,0.0
200302,0.0
200303,0.001
200304,0.0
200306,0.001
200309,0.0
200310,0.0
200312,0.001
200402,0.0
200403,0.0
200404,0.0
200405,0.0
200406,0.0
200408,0.003
200409,0.002
200410,0.002
200411,0.003
200412,0.001
200501,0.001
200502,0.001
200503,0.002
200504,0.004
200505,0.0
200506,0.001
200507,0.002
200508,0.002
200509,0.002
200510,0.004
200511,0.002
200512,0.003
200602,0.0
200603,0.001
200604,0.004
200605,0.001
200606,0.001
200607,0.001
200608,0.0
200609,0.001
200610,0.0
200611,0.0
200612,0.0
200701,0.0
200704,0.0
200705,0.001
200706,0.0
200707,0.0
200709,0.0
200710,0.0
200711,0.001
200712,0.0
200801,0.002
200802,0.004
200803,0.001
200804,0.001
200805,0.001
200806,0.0
200807,0.001
200808,0.0
200809,0.0
200810,0.0
200811,0.0
200812,0.0
200901,0.0
200902,0.0
200903,0.0
200904,0.0
200905,0.0
200906,0.0
200907,0.0
200908,0.0
200909,0.0
200910,0.0
200911,0.0
200912,0.0
201004,0.0
201005,0.002
201007,0.0
201008,0.0
201009,0.0
201010,0.0
201011,0.0
201012,0.0
201101,0.0
201102,0.0
201103,0.0
201104,0.0
201105,0.0
201106,0.0
201107,0.0
201108,0.0
201109,0.0
201110,0.001
201111,0.0
201112,0.0
201201,0.0
201202,0.0
201203,0.0
201204,0.0
201205,0.0
201206,0.0
201207,0.0
201208,0.0
201209,0.0
201210,0.0
201211,0.0
201212,0.0
201301,0.0
201302,0.0
201303,0.0
201304,0.0
201305,0.0
201306,0.0
201307,0.0
201308,0.001
201309,0.0
201310,0.0
201311,0.0
201312,0.0
201401,0.0
201402,0.0
201403,0.0
201404,0.0
201405,0.0
201406,0.0
201407,0.0
201408,0.0
201409,0.0
201410,0.0
201411,0.0
199707,0.001
199708,0.008
199709,0.003
199711,0.0
199802,0.0
199803,0.001
199805,0.003
199809,0.001
199811,0.0
199812,0.0
199904,0.003
199905,0.001
199906,0.0
199908,0.0
199910,0.001
200001,0.0
200003,0.0
200004,0.0
200009,0.002
200010,0.0
200012,0.0
200102,0.001
200108,0.001
200110,0.0
200111,0.001
200112,0.0
200202,0.0
200204,0.003
200205,0.0
200206,0.0
200207,0.0
200208,0.002
200209,0.0
200304,0.003
200306,0.001
200308,0.0
200309,0.002
200310,0.0
200311,0.001
200312,0.0
200401,0.0
200403,0.0
200404,0.0
200405,0.0
200406,0.0
200501,0.0
200604,0.0
200605,0.001
200608,0.0
200701,0.0
200702,0.0
200706,0.0
200707,0.0
200710,0.0
200712,0.0
200803,0.001
200804,0.0
200805,0.0
200806,0.0
200807,0.0
200809,0.0
200810,0.0
200811,0.0
200902,0.0
200903,0.0
200904,0.0
200905,0.0
200906,0.0
200907,0.002
200908,0.0
200912,0.0
201001,0.0
201002,0.0
201003,0.0
201004,0.0
201011,0.0
201012,0.0
201101,0.0
201203,0.0
201304,0.0
201311,0.0
201405,0.0
199704,0.005
199705,0.0
199706,0.001
199707,0.002
199708,0.001
199710,0.0
199711,0.001
199712,0.0
199801,0.0
199802,0.0
199803,0.002
199804,0.001
199805,0.005
199806,0.002
199807,0.002
199808,0.001
199809,0.001
199810,0.005
199811,0.002
199812,0.0
199901,0.005
199902,0.001
199903,0.001
199904,0.001
199905,0.001
199906,0.003
199907,0.006
199908,0.005
199909,0.003
199910,0.001
199911,0.001
199912,0.003
200001,0.004
200002,0.006
200003,0.003
200004,0.004
200005,0.005
200006,0.001
200007,0.003
200008,0.018000000000000002
200009,0.006
200010,0.004
200011,0.008
200012,0.003
200101,0.005
200102,0.008
200103,0.003
200104,0.004
200105,0.003
200106,0.002
200107,0.002
200108,0.009000000000000001
200109,0.0
200110,0.004
200111,0.001
200112,0.003
200201,0.002
200202,0.006
200203,0.002
200204,0.002
200205,0.005
200206,0.002
200207,0.006
200208,0.001
200209,0.002
200210,0.003
200211,0.003
200212,0.002
200301,0.001
200302,0.002
200303,0.0
200304,0.0
200305,0.001
200306,0.003
200307,0.002
200308,0.002
200309,0.001
200310,0.001
200311,0.002
200312,0.0
200401,0.0
200402,0.003
200403,0.002
200404,0.001
200405,0.003
200406,0.001
200407,0.0
200408,0.0
200409,0.004
200410,0.0
200411,0.001
200501,0.001
200502,0.0
200503,0.0
200504,0.002
200505,0.001
200506,0.003
200507,0.0
200508,0.0
200509,0.001
200510,0.002
200511,0.0
200512,0.0
200601,0.001
200602,0.001
200603,0.001
200604,0.0
200605,0.0
200606,0.0
200607,0.0
200608,0.002
200609,0.001
200610,0.001
200611,0.0
200612,0.001
200701,0.0
200702,0.0
200703,0.009000000000000001
200704,0.001
200705,0.001
200706,0.001
200707,0.002
200708,0.001
200709,0.001
200710,0.003
200711,0.002
200712,0.0
200801,0.0
200802,0.012
200803,0.004
200804,0.003
200805,0.001
200806,0.0
200807,0.003
200808,0.0
200809,0.0
200810,0.002
200811,0.004
200812,0.001
200901,0.0
200902,0.0
200903,0.0
200904,0.0
200905,0.0
200906,0.0
200907,0.001
200908,0.002
200909,0.004
200910,0.001
200911,0.0
200912,0.001
201001,0.001
201002,0.001
201003,0.0
201004,0.001
201005,0.001
201006,0.001
201007,0.001
201008,0.0
201009,0.001
201010,0.0
201011,0.001
201012,0.0
201101,0.0
201102,0.001
201103,0.0
201104,0.001
201105,0.0
201106,0.0
201107,0.001
201108,0.0
201109,0.003
201110,0.003
201111,0.002
201112,0.001
201201,0.0
201202,0.0
201203,0.001
201204,0.0
201205,0.0
201206,0.0
201207,0.0
201208,0.001
201209,0.001
201210,0.001
201211,0.0
201212,0.001
201301,0.0
201302,0.001
201303,0.002
201304,0.0
201305,0.0
201306,0.0
201307,0.001
201308,0.003
201309,0.002
201310,0.001
201311,0.001
201312,0.0
201401,0.0
201402,0.002
201403,0.001
201404,0.001
201405,0.001
201406,0.001
201407,0.0
201408,0.001
201409,0.001
201410,0.001
201411,0.0
201412,0.0
199704,0.001
199705,0.001
199706,0.0
199707,0.001
199708,0.001
199709,0.001
199710,0.0
199711,0.002
199712,0.0
199801,0.0
199802,0.0
199803,0.0
199804,0.003
199805,0.001
199807,0.002
199808,0.0
199809,0.002
199810,0.001
199811,0.001
199812,0.0
199901,0.0
199902,0.002
199903,0.0
199904,0.001
199905,0.002
199906,0.002
199907,0.001
199908,0.001
199909,0.002
199910,0.0
199911,0.0
199912,0.002
200001,0.001
200002,0.003
200003,0.002
200004,0.0
200005,0.001
200006,0.001
200007,0.003
200008,0.004
200009,0.002
200010,0.003
200011,0.001
200012,0.003
200101,0.003
200102,0.003
200103,0.003
200104,0.001
200105,0.002
200106,0.002
200107,0.0
200108,0.001
200109,0.0
200110,0.002
200111,0.0
200112,0.002
200201,0.005
200202,0.002
200203,0.005
200204,0.001
200205,0.0
200206,0.002
200207,0.002
200208,0.002
200209,0.002
200210,0.004
200211,0.003
200212,0.002
200301,0.002
200302,0.002
200303,0.001
200304,0.003
200305,0.003
200306,0.001
200307,0.002
200308,0.004
200309,0.001
200310,0.002
200311,0.001
200312,0.001
200401,0.003
200402,0.001
200403,0.002
200404,0.002
200405,0.002
200406,0.003
200407,0.005
200408,0.002
200409,0.001
200410,0.003
200411,0.002
200412,0.001
200501,0.002
200502,0.004
200503,0.005
200504,0.005
200505,0.002
200506,0.002
200507,0.002
200508,0.001
200509,0.004
200510,0.004
200511,0.005
200512,0.002
200601,0.004
200602,0.001
200603,0.005
200604,0.005
200605,0.004
200606,0.002
200607,0.001
200608,0.001
200609,0.003
200610,0.002
200611,0.004
200612,0.002
200701,0.001
200702,0.003
200703,0.002
200704,0.002
200705,0.002
200706,0.001
200707,0.002
200708,0.0
200709,0.002
200710,0.0
200711,0.002
200712,0.002
200801,0.003
200802,0.002
200803,0.003
200804,0.002
200805,0.003
200806,0.004
200807,0.003
200808,0.001
200809,0.001
200810,0.001
200811,0.001
200812,0.003
200901,0.004
200902,0.001
200903,0.003
200904,0.001
200905,0.002
200906,0.001
200907,0.001
200908,0.001
200909,0.001
200910,0.001
200911,0.002
200912,0.004
201001,0.002
201002,0.003
201003,0.0
201004,0.001
201005,0.002
201006,0.001
201007,0.001
201008,0.001
201009,0.001
201010,0.002
201011,0.003
201012,0.003
201101,0.003
201102,0.003
201103,0.003
201104,0.003
201105,0.004
201106,0.003
201107,0.002
201108,0.004
201109,0.002
201110,0.005
201111,0.002
201112,0.002
201201,0.002
201202,0.002
201203,0.003
201204,0.002
201205,0.002
201206,0.002
201207,0.002
201208,0.002
201209,0.004
201210,0.004
201211,0.003
201212,0.004
201301,0.002
201302,0.002
201303,0.002
201304,0.002
201305,0.003
201306,0.003
201307,0.002
201308,0.003
201309,0.002
201310,0.003
201311,0.003
201312,0.003
201401,0.003
201402,0.004
201403,0.003
201404,0.002
201405,0.002
201406,0.003
201407,0.004
201408,0.003
201409,0.002
201410,0.003
201411,0.003
201412,0.005
199704,0.0
199705,0.001
199706,0.0
199712,0.0
199801,0.0
199804,0.0
199805,0.0
199806,0.0
199807,0.0
199809,0.0
199812,0.0
199905,0.0
199910,0.0
200003,0.003
200004,0.0
200005,0.0
200007,0.001
200012,0.0
200102,0.0
200203,0.0
200204,0.0
200206,0.0
200211,0.0
200301,0.0
200302,0.0
200305,0.0
200306,0.001
200307,0.0
200308,0.0
200309,0.0
200310,0.001
200311,0.001
200401,0.0
200405,0.0
200408,0.0
200410,0.001
200411,0.0
200412,0.0
200511,0.001
200602,0.001
200603,0.0
200605,0.0
200610,0.001
200702,0.0
200703,0.0
200706,0.0
200710,0.001
200711,0.0
200803,0.0
200804,0.0
200805,0.0
200808,0.0
200810,0.0
200811,0.0
200812,0.0
200901,0.0
200902,0.0
200903,0.0
200904,0.0
200905,0.0
200906,0.0
200907,0.002
200908,0.0
200909,0.0
200910,0.0
200911,0.0
200912,0.0
201001,0.0
201002,0.0
201004,0.0
201005,0.0
201006,0.0
201007,0.0
201008,0.0
201009,0.0
201010,0.0
201011,0.0
201012,0.0
201101,0.0
201102,0.0
201103,0.0
201104,0.0
201105,0.0
201106,0.0
201107,0.0
201108,0.0
201109,0.0
201110,0.0
201111,0.001
201112,0.0
201201,0.0
201202,0.0
201203,0.0
201204,0.0
201205,0.0
201206,0.0
201207,0.0
201208,0.0
201209,0.0
201210,0.0
201211,0.0
201212,0.0
201301,0.0
201303,0.0
201304,0.0
201305,0.0
201306,0.0
201307,0.0
201308,0.0
201309,0.0
201310,0.0
201311,0.0
201312,0.0
201401,0.0
201402,0.0
201403,0.0
201404,0.0
201405,0.0
201406,0.0
201407,0.0
201408,0.0
201409,0.0
201410,0.0
201411,0.0
199705,0.001
199706,0.001
199712,0.0
199802,0.0
199803,0.0
199806,0.0
199808,0.0
199809,0.0
199811,0.0
199812,0.001
199901,0.003
199906,0.0
199907,0.0
199908,0.0
199910,0.0
200001,0.0
200002,0.001
200005,0.0
200008,0.001
200010,0.0
200011,0.003
200012,0.002
200101,0.0
200103,0.0
200105,0.0
200106,0.005
200107,0.0
200108,0.0
200111,0.0
200112,0.001
200201,0.001
200205,0.0
200206,0.0
200211,0.004
200212,0.003
200301,0.0
200302,0.002
200303,0.004
200304,0.0
200305,0.0
200306,0.001
200307,0.0
200308,0.0
200309,0.0
200310,0.001
200311,0.0
200312,0.0
200401,0.0
200402,0.001
200403,0.003
200404,0.0
200405,0.0
200406,0.0
200407,0.0
200408,0.0
200410,0.0
200411,0.0
200412,0.0
200502,0.0
200503,0.0
200506,0.0
200508,0.001
200510,0.0
200601,0.001
200602,0.0
200604,0.0
200605,0.0
200608,0.0
200609,0.001
200611,0.001
200612,0.0
200701,0.0
200702,0.0
200703,0.0
200704,0.0
200706,0.0
200708,0.0
200709,0.0
200710,0.0
200712,0.0
200801,0.0
200802,0.0
200803,0.0
200804,0.0
200805,0.0
200806,0.0
200807,0.0
200809,0.0
200810,0.0
200811,0.0
200812,0.0
200901,0.0
200902,0.0
200903,0.0
200904,0.0
200905,0.0
200906,0.0
200907,0.0
200908,0.0
200909,0.0
200910,0.0
200911,0.0
200912,0.0
201001,0.0
201002,0.0
201003,0.0
201004,0.0
201005,0.0
201006,0.0
201008,0.0
201010,0.0
201011,0.0
201012,0.0
201101,0.0
201102,0.0
201103,0.0
201105,0.0
201106,0.0
201107,0.0
201109,0.0
201110,0.0
201111,0.0
201112,0.0
201203,0.0
201204,0.0
201205,0.0
201206,0.0
201207,0.0
201208,0.0
201211,0.0
201212,0.001
201301,0.001
201302,0.0
201303,0.002
201304,0.002
201305,0.0
201306,0.0
201307,0.0
201308,0.001
201309,0.0
201310,0.0
201311,0.001
201312,0.005
201401,0.005
201402,0.003
201403,0.0
201404,0.001
201405,0.002
201406,0.001
201407,0.0
201408,0.0
201409,0.0
201410,0.0
201411,0.001
201412,0.002
199704,0.0
199705,0.0
199706,0.002
199707,0.001
199708,0.001
199709,0.0
199710,0.001
199711,0.005
199712,0.002
199801,0.006999999999999999
199802,0.004
199803,0.003
199804,0.002
199805,0.001
199806,0.001
199807,0.002
199808,0.003
199809,0.005
199810,0.001
199811,0.002
199812,0.001
199901,0.001
199902,0.001
199903,0.006
199904,0.004
199905,0.002
199906,0.004
199907,0.003
199908,0.002
199909,0.004
199910,0.001
199911,0.001
199912,0.023
200001,0.017
200002,0.013999999999999999
200003,0.01
200004,0.040999999999999995
200005,0.003
200006,0.013000000000000001
200007,0.006999999999999999
200008,0.003
200009,0.006
200010,0.003
200011,0.004
200012,0.003
200101,0.01
200102,0.002
200103,0.002
200104,0.006
200105,0.001
200106,0.001
200107,0.006
200108,0.004
200109,0.002
200110,0.0
200111,0.0
200112,0.004
200201,0.001
200202,0.001
200203,0.01
200204,0.003
200205,0.004
200206,0.003
200207,0.002
200208,0.004
200209,0.004
200210,0.004
200211,0.004
200212,0.001
200301,0.002
200302,0.001
200303,0.006
200304,0.006999999999999999
200305,0.003
200306,0.01
200307,0.008
200308,0.002
200309,0.006
200310,0.004
200311,0.004
200312,0.002
200401,0.002
200402,0.0
200403,0.006
200404,0.003
200405,0.008
200406,0.006
200407,0.004
200408,0.005
200409,0.004
200410,0.005
200411,0.001
200412,0.006999999999999999
200501,0.002
200502,0.001
200503,0.004
200504,0.003
200505,0.02
200506,0.003
200507,0.013999999999999999
200508,0.003
200509,0.008
200510,0.008
200511,0.006
200512,0.005
200601,0.004
200602,0.006999999999999999
200603,0.005
200604,0.001
200605,0.001
200606,0.009000000000000001
200607,0.0
200608,0.006
200609,0.001
200610,0.0
200611,0.001
200612,0.004
200701,0.01
200702,0.001
200703,0.002
200704,0.004
200705,0.003
200706,0.003
200707,0.0
200708,0.004
200709,0.001
200710,0.003
200711,0.001
200712,0.004
200801,0.006
200802,0.003
200803,0.001
200804,0.001
200805,0.002
200806,0.001
200807,0.001
200808,0.001
200809,0.001
200810,0.001
200811,0.001
200812,0.001
200901,0.002
200902,0.002
200903,0.002
200904,0.003
200905,0.002
200906,0.002
200907,0.002
200908,0.003
200909,0.002
200910,0.001
200911,0.003
200912,0.001
201001,0.002
201002,0.013999999999999999
201003,0.036000000000000004
201004,0.01
201005,0.006999999999999999
201006,0.006999999999999999
201007,0.016
201008,0.003
201009,0.002
201010,0.003
201011,0.002
201012,0.003
201101,0.006
201102,0.01
201103,0.002
201104,0.002
201105,0.001
201106,0.002
201107,0.001
201108,0.0
201109,0.003
201110,0.002
201111,0.001
201112,0.001
201201,0.006
201202,0.001
201203,0.005
201204,0.003
201205,0.0
201206,0.0
201207,0.002
201208,0.001
201209,0.005
201210,0.001
201211,0.001
201212,0.001
201301,0.001
201302,0.003
201303,0.004
201304,0.006999999999999999
201305,0.004
201306,0.003
201307,0.004
201308,0.002
201309,0.005
201310,0.002
201311,0.001
201312,0.001
201401,0.002
201402,0.002
201403,0.003
201404,0.006
201405,0.001
201406,0.0
201407,0.001
201408,0.0
201409,0.001
201410,0.001
201411,0.0
201412,0.001
200011,0.0
200012,0.0
200101,0.0
200102,0.001
200110,0.0
200201,0.0
200305,0.0
200306,0.0
200503,0.0
200507,0.0
200509,0.0
200602,0.0
200603,0.0
200908,0.0
200909,0.0
201004,0.0
201008,0.0
201101,0.0
201102,0.0
201103,0.0
201208,0.0
201210,0.0
201311,0.0
200307,0.001
200308,0.001
200609,0.0
200908,0.0
201009,0.0
201208,0.0
201209,0.0
201309,0.0
201403,0.0
199704,0.006
199705,0.002
199706,0.006999999999999999
199707,0.004
199708,0.005
199709,0.003
199710,0.003
199711,0.004
199712,0.001
199801,0.001
199802,0.002
199803,0.001
199804,0.002
199805,0.001
199806,0.004
199807,0.005
199808,0.003
199809,0.001
199810,0.001
199811,0.005
199812,0.004
199901,0.005
199902,0.006
199903,0.008
199904,0.003
199905,0.001
199906,0.005
199907,0.002
199909,0.001
199910,0.0
199911,0.002
199912,0.003
200001,0.0
200003,0.001
200005,0.0
200006,0.0
200007,0.006
200008,0.0
200009,0.001
